DocumentID,Date,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
21746,4/4/08,423470,7853320280,Single Family,4/1/08,411700,0.946001838,447642,1,4345,1950,0,2.5,3,7,2007,0,0,179000,206000,-1,TRUE
21747,3/21/08,429365,7853320330,Single Family,3/1/08,415100,0.953814338,450156,1,4260,2050,0,2.5,3,7,2007,0,0,179000,223000,-1,TRUE
21748,8/2/10,599990,7853320361,Single Family,8/1/10,339900,0.781020221,768213,1,6792,3430,0,3.5,4,9,2009,0,0,207000,443000,98065,TRUE
21749,7/16/09,443960,7853320410,Single Family,7/1/09,354400,0.814338235,545179,1,5506,2720,0,2.5,4,7,2009,0,0,190000,279000,-1,TRUE
21750,2/21/08,474770,7853320460,Single Family,2/1/08,418400,0.961397059,493833,1,7248,2430,0,2.5,3,7,2007,0,0,190000,249000,-1,TRUE
21751,2/19/08,531490,7853320470,Single Family,2/1/08,418400,0.961397059,552831,1,8698,2550,0,3.5,4,7,2007,0,0,190000,265000,-1,TRUE
21752,1/9/08,437185,7853320540,Single Family,1/1/08,421900,0.969439338,450967,1,4455,1950,0,2.5,3,7,2007,0,0,179000,221000,-1,TRUE
21753,1/10/08,440240,7853320550,Single Family,1/1/08,421900,0.969439338,454118,1,4427,2070,0,2.5,4,7,2007,0,0,179000,223000,-1,TRUE
21754,10/15/07,464065,7853320620,Single Family,10/1/07,431300,0.991038603,468261,1,8614,2190,0,2.5,4,7,2007,0,0,190000,229000,-1,TRUE
21755,10/18/07,590765,7853320670,Single Family,10/1/07,431300,0.991038603,596107,1,8478,3220,0,2.5,4,7,2007,0,0,190000,329000,-1,FALSE
21756,8/24/07,469510,7853320810,Single Family,8/1/07,434600,0.998621324,470158,1,7740,2190,0,2.5,4,7,2007,0,0,190000,237000,-1,TRUE
21757,3/11/08,482865,7853320950,Single Family,3/1/08,415100,0.953814338,506246,1,5246,1680,0,2,3,7,2007,0,0,190000,198000,-1,TRUE
21758,1/1/08,476005,7853321090,Single Family,1/1/08,421900,0.969439338,491011,1,4293,2410,0,2.5,3,7,2007,0,0,179000,257000,-1,TRUE
21759,9/4/07,425725,7853321110,Single Family,9/1/07,433500,0.99609375,427395,1,7263,1950,0,2.5,3,7,2007,0,0,179000,216000,-1,TRUE
21760,9/21/07,456100,7853321150,Single Family,9/1/07,433500,0.99609375,457889,1,6896,2190,0,2.5,4,7,2007,0,0,190000,229000,-1,TRUE
21761,5/16/08,452810,7853321180,Single Family,5/1/08,407400,0.936121324,483709,1,6405,2550,0,2.5,5,7,2008,0,0,190000,262000,-1,TRUE
21762,8/20/07,467678,7853321220,Single Family,8/1/07,434600,0.998621324,468324,1,5900,2190,0,2.5,4,7,2007,0,0,190000,225000,-1,TRUE
21763,9/11/07,463963,7853321260,Single Family,9/1/07,433500,0.99609375,465782,1,6382,2550,0,2.5,4,7,2007,0,0,190000,257000,-1,TRUE
21764,8/25/12,359990,7853340090,Townhouse,8/1/12,327500,0.752527574,478374,1,1721,1790,0,2.75,2,8,2012,0,0,185000,233000,98065,TRUE
21765,2/13/13,390000,7853340230,Townhouse,2/1/13,347000,0.797334559,489130,1,1999,1830,0,2.5,2,8,2010,0,0,185000,240000,98065,FALSE
21766,12/10/10,354990,7853340300,Townhouse,12/1/10,330600,0.759650735,467307,1,4613,1850,0,2.5,3,8,2010,0,0,179000,246000,98065,TRUE
21767,9/5/08,379000,7853340390,Townhouse,9/1/08,394900,0.907398897,417677,1,2394,1650,0,2.5,2,8,2008,0,0,130000,219000,98065,TRUE
21768,9/26/08,410000,7853340400,Townhouse,9/1/08,394900,0.907398897,451841,1,3058,1620,0,2.5,2,8,2008,0,0,141000,237000,98065,TRUE
21769,10/21/09,344990,7853340430,Townhouse,10/1/09,351200,0.806985294,427505,1,2513,1700,0,2.5,2,8,2009,0,0,130000,243000,98065,TRUE
21770,11/11/09,374990,7853340440,Townhouse,11/1/09,350900,0.806295956,465077,1,2973,1760,0,2.75,3,8,2009,0,0,141000,244000,98065,FALSE
21771,11/5/09,374990,7853340450,Townhouse,11/1/09,350900,0.806295956,465077,1,3172,1770,0,2.75,3,8,2009,0,0,141000,239000,98065,TRUE
21772,4/30/08,439990,7853340490,Townhouse,4/1/08,411700,0.946001838,465105,1,3196,1620,0,2.5,2,8,2008,0,0,141000,237000,98065,TRUE
21773,5/1/08,440000,7853340510,Townhouse,5/1/08,407400,0.936121324,470025,1,2891,1620,0,2.5,2,8,2008,0,0,141000,239000,98065,TRUE
21774,7/25/08,415990,7853340530,Townhouse,7/1/08,400300,0.919806985,452258,1,1936,1770,140,2.75,3,8,2008,0,0,130000,260000,98065,TRUE
21775,3/26/14,325500,7853340530,Townhouse,3/1/14,392100,0.900965074,361279,1,1936,1770,140,2.75,3,8,2008,0,0,130000,260000,98065,FALSE
21776,10/24/08,419000,7853340540,Townhouse,10/1/08,390600,0.897518382,466843,1,2912,1910,110,2.5,2,8,2008,0,0,141000,265000,98065,TRUE
21777,1/22/09,370000,7853340650,Townhouse,1/1/09,378200,0.869025735,425764,1,2378,1620,0,2.5,2,8,2008,0,0,152000,229000,98065,TRUE
21778,4/16/09,314900,7853340660,Townhouse,4/1/09,365000,0.838694853,375464,1,2710,1650,0,2.5,2,8,2008,0,0,152000,229000,98065,TRUE
21779,9/5/08,455665,7853340670,Townhouse,9/1/08,394900,0.907398897,502166,1,3834,1620,0,2.5,2,8,2008,0,0,179000,223000,98065,TRUE
21780,2/17/09,384990,7853340700,Townhouse,2/1/09,374400,0.860294118,447510,1,1902,1770,140,2.75,3,8,2008,0,0,141000,259000,98065,TRUE
21781,12/14/11,300000,7853340700,Townhouse,12/1/11,311900,0.716681985,418596,1,1902,1770,140,2.75,3,8,2008,0,0,141000,259000,98065,FALSE
21782,7/14/08,475000,7853340710,Townhouse,7/1/08,400300,0.919806985,516413,1,1876,1770,140,2.75,3,8,2008,0,0,141000,260000,98065,TRUE
21783,3/16/11,339990,7853340840,Townhouse,3/1/11,321600,0.738970588,460086,1,4770,1760,0,2.75,2,8,2010,0,0,141000,251000,98065,TRUE
21784,4/26/11,297000,7853340850,Townhouse,4/1/11,318700,0.732306985,405568,1,3076,1870,0,2.75,2,8,2010,0,0,130000,260000,98065,TRUE
21785,9/13/10,364950,7853340860,Townhouse,9/1/10,337200,0.774816176,471015,1,4139,1760,0,2.75,2,8,2010,0,0,141000,250000,98065,FALSE
21786,5/9/13,294645,7853340900,Townhouse,5/1/13,360700,0.828814338,355502,1,2048,1410,0,2.5,2,8,2013,0,0,141000,221000,98065,TRUE
21787,8/26/11,354900,7853340930,Townhouse,8/1/11,312700,0.718520221,493932,1,3198,1940,170,2.75,3,8,2011,0,0,152000,275000,98065,FALSE
21788,4/17/09,402990,7853340960,Townhouse,4/1/09,365000,0.838694853,480497,1,3088,1940,170,2.75,3,8,2008,0,0,179000,258000,98065,TRUE
21789,11/1/08,738990,7853350090,Single Family,11/1/08,385800,0.886488971,833614,1,6203,3290,0,2.5,4,9,2008,0,0,196000,508000,-1,TRUE
21790,11/10/09,685000,7853350170,Single Family,11/1/09,350900,0.806295956,849564,1,6455,3200,0,2.5,4,9,2009,0,0,196000,505000,-1,TRUE
21791,1/29/13,519900,7853350220,Single Family,1/1/13,342800,0.787683824,660036,1,5750,2450,0,2.75,3,9,2013,0,0,207000,405000,-1,TRUE
21792,3/10/11,637950,7853350240,Single Family,3/1/11,321600,0.738970588,863296,1,9805,3420,0,2.5,4,9,2010,0,0,212000,526000,-1,TRUE
21793,10/19/11,430000,7853360090,Single Family,10/1/11,312000,0.716911765,599795,1,5414,2200,0,2.75,3,8,2011,0,0,190000,312000,-1,TRUE
21794,12/2/11,518595,7853360240,Single Family,12/1/11,311900,0.716681985,723605,1,5000,3420,720,3.5,5,8,2011,0,0,190000,426000,-1,TRUE
21795,11/2/11,467465,7853360250,Single Family,11/1/11,312200,0.717371324,651636,1,5000,3340,760,3.5,5,8,2012,0,0,190000,394000,-1,TRUE
21796,5/28/10,540570,7853360300,Single Family,5/1/10,347800,0.799172794,676412,1,6005,3510,760,3.5,4,8,2010,0,0,190000,437000,-1,TRUE
21797,6/22/10,545000,7853360310,Single Family,6/1/10,345800,0.794577206,685899,1,6805,3510,760,3.5,4,8,2010,0,0,190000,424000,-1,TRUE
21798,2/6/13,500475,7853360470,Single Family,2/1/13,347000,0.797334559,627685,1,6403,3420,720,3.5,5,8,2013,0,0,201000,402000,-1,FALSE
21799,8/8/12,446500,7853360480,Single Family,8/1/12,327500,0.752527574,593334,1,9248,2710,0,2.5,4,7,2011,0,0,179000,336000,-1,TRUE
21800,10/23/09,330000,7853360490,Single Family,10/1/09,351200,0.806985294,408929,1,15415,1708,0,2,3,7,2009,0,0,179000,268000,-1,TRUE
21801,10/23/09,356400,7853360510,Single Family,10/1/09,351200,0.806985294,441644,1,5582,2430,0,2.5,3,7,2009,0,0,179000,307000,-1,TRUE
21802,10/23/09,334400,7853360520,Single Family,10/1/09,351200,0.806985294,414382,1,5569,1950,0,2.5,3,7,2009,0,0,179000,258000,-1,TRUE
21803,10/10/08,438010,7853360540,Single Family,10/1/08,390600,0.897518382,488023,1,5510,1950,0,2,3,7,2009,0,0,179000,276000,-1,TRUE
21804,5/8/09,392000,7853360620,Single Family,5/1/09,360700,0.828814338,472965,1,5689,1950,0,2.5,3,7,2009,0,0,179000,257000,-1,TRUE
21805,1/31/11,406100,7853360720,Single Family,1/1/11,328100,0.75390625,538661,1,5867,2430,0,2.5,3,7,2011,0,0,179000,308000,-1,TRUE
21806,11/14/12,439390,7853360770,Single Family,11/1/12,335900,0.771829044,569284,1,5866,2620,0,2.5,3,7,2013,0,0,179000,321000,-1,TRUE
21807,3/26/09,473805,7853360820,Single Family,3/1/09,369800,0.849724265,557599,1,6937,2710,0,2.5,4,7,2009,0,0,179000,347000,-1,TRUE
21808,12/31/09,386040,7853360990,Single Family,12/1/09,350600,0.805606618,479192,1,4949,1950,0,2.5,3,7,2009,0,0,179000,261000,-1,TRUE
21809,11/17/11,394000,7853361000,Single Family,11/1/11,312200,0.717371324,549227,1,4945,2200,0,2.5,4,7,2011,0,0,179000,287000,-1,TRUE
21810,5/4/12,465000,7853361060,Single Family,5/1/12,318000,0.730698529,636377,1,7650,2590,0,3,4,8,2012,0,0,179000,356000,-1,FALSE
21811,7/13/11,433995,7853361080,Single Family,7/1/11,314100,0.721737132,601320,1,7798,2530,0,3,4,8,2011,0,0,190000,345000,-1,TRUE
21812,7/7/10,446250,7853361120,Single Family,7/1/10,342800,0.787683824,566534,1,6295,1970,0,2.5,3,7,2011,0,0,190000,261000,-1,TRUE
21813,9/27/11,506485,7853361150,Single Family,9/1/11,312000,0.716911765,706482,1,9733,3670,0,3,4,7,2011,0,0,190000,420000,-1,TRUE
21814,2/3/11,411710,7853361170,Single Family,2/1/11,325000,0.746783088,551311,1,6000,2190,0,2.5,4,7,2011,0,0,190000,287000,-1,TRUE
21815,12/1/09,465820,7853361200,Single Family,12/1/09,350600,0.805606618,578223,1,6009,2720,0,2.5,4,7,2009,0,0,190000,334000,-1,TRUE
21816,1/1/10,450075,7853361230,Single Family,1/1/10,350800,0.806066176,558360,1,5000,2430,0,2.5,4,7,2009,0,0,190000,298000,-1,TRUE
21817,4/26/11,409000,7853361250,Single Family,4/1/11,318700,0.732306985,558509,1,5000,2430,0,2.5,3,8,2011,0,0,190000,327000,-1,TRUE
21818,5/1/12,389900,7853361260,Single Family,5/1/12,318000,0.730698529,533599,1,5000,1970,0,2.5,3,8,2011,0,0,190000,282000,-1,TRUE
21819,2/4/13,436295,7853361290,Single Family,2/1/13,347000,0.797334559,547192,1,5000,2710,0,2.5,4,8,2013,0,0,190000,352000,-1,TRUE
21820,6/6/12,394900,7853361310,Single Family,6/1/12,322000,0.739889706,533728,1,5000,1950,0,2.5,4,8,2012,0,0,190000,279000,-1,TRUE
21821,5/9/12,499995,7853361370,Single Family,5/1/12,318000,0.730698529,684270,1,6500,3310,0,2.5,4,8,2012,0,0,190000,411000,-1,TRUE
21822,5/12/12,465295,7853361410,Single Family,5/1/12,318000,0.730698529,636781,1,4738,2720,0,2.5,4,8,2012,0,0,190000,357000,-1,FALSE
21823,6/11/12,499995,7853361420,Single Family,6/1/12,322000,0.739889706,675770,1,5899,3230,0,2.5,4,8,2012,0,0,190000,407000,-1,TRUE
21824,6/1/12,499990,7853370250,Single Family,6/1/12,322000,0.739889706,675763,1,6854,3010,440,2.75,4,9,2012,0,0,207000,408000,-1,TRUE
21825,6/1/12,522500,7853370260,Single Family,6/1/12,322000,0.739889706,706186,1,6752,3420,390,3.25,4,9,2012,0,0,207000,461000,-1,TRUE
21826,2/2/15,654687,7853370530,Single Family,2/1/15,417900,0.960248162,681789,1,5506,3420,520,3.5,4,9,2015,0,0,196000,435000,-1,TRUE
21827,2/12/10,454990,7853380010,Single Family,2/1/10,350900,0.806295956,564297,1,4691,2500,0,2.75,3,8,2010,0,0,207000,330000,-1,TRUE
21828,7/13/10,454990,7853380030,Single Family,7/1/10,342800,0.787683824,577630,1,3770,2530,0,2.5,3,8,2010,0,0,196000,340000,-1,TRUE
21829,1/6/10,439990,7853380060,Single Family,1/1/10,350800,0.806066176,545848,1,3989,2460,0,2.75,3,8,2009,0,0,196000,330000,-1,TRUE
21830,6/23/10,454990,7853380100,Single Family,6/1/10,345800,0.794577206,572619,1,4599,2490,0,2.5,3,8,2010,0,0,196000,334000,-1,TRUE
21831,6/22/10,439990,7853380110,Single Family,6/1/10,345800,0.794577206,553741,1,4460,2460,0,2.5,4,8,2010,0,0,196000,330000,-1,FALSE
21832,3/24/11,430000,7853380180,Single Family,3/1/11,321600,0.738970588,581891,1,4359,2510,0,2.75,3,8,2010,0,0,196000,337000,-1,TRUE
21833,12/29/10,421990,7853380190,Single Family,12/1/10,330600,0.759650735,555505,1,4296,2510,0,2.5,3,8,2010,0,0,196000,337000,-1,TRUE
21834,1/24/11,426000,7853380200,Single Family,1/1/11,328100,0.75390625,565057,1,4138,2460,0,2.5,4,8,2010,0,0,196000,329000,-1,TRUE
21835,10/1/10,454990,7853380260,Single Family,10/1/10,334700,0.769071691,591609,1,3600,2530,0,2.5,4,8,2010,0,0,196000,340000,-1,TRUE
21836,5/22/13,475000,7853380260,Single Family,5/1/13,360700,0.828814338,573108,1,3600,2530,0,2.5,4,8,2010,0,0,196000,340000,-1,FALSE
21837,11/9/12,460000,7853380390,Single Family,11/1/12,335900,0.771829044,595987,1,5419,2770,0,2.5,4,9,2012,0,0,207000,397000,-1,TRUE
21838,11/16/09,515500,7853380460,Single Family,11/1/09,350900,0.806295956,639343,1,5765,2820,0,2.75,4,9,2009,0,0,207000,416000,-1,TRUE
21839,10/16/09,680990,7853380470,Single Family,10/1/09,351200,0.806985294,843869,1,5500,3270,0,2.5,4,10,2008,0,0,207000,528000,-1,TRUE
21840,12/3/09,575000,7853380480,Single Family,12/1/09,350600,0.805606618,713748,1,6050,2930,0,2.5,3,9,2008,0,0,207000,424000,-1,TRUE
21841,5/12/10,499990,7853380490,Single Family,5/1/10,347800,0.799172794,625634,1,5916,2550,0,2.5,4,9,2008,0,0,207000,392000,-1,TRUE
21842,3/2/10,572500,7853380510,Single Family,3/1/10,350300,0.804917279,711253,1,7644,3120,0,2.75,4,9,2010,0,0,207000,456000,-1,TRUE
21843,6/29/09,639990,7853380530,Single Family,6/1/09,357100,0.820542279,779960,1,6058,3270,0,3.25,4,10,2009,0,0,218000,536000,98065,TRUE
21844,8/18/10,619990,7853380570,Single Family,8/1/10,339900,0.781020221,793821,1,5314,3340,0,2.5,4,10,2010,0,0,207000,528000,-1,FALSE
21845,9/29/10,619990,7853380620,Single Family,9/1/10,337200,0.774816176,800177,1,5500,3170,0,2.75,4,10,2010,0,0,196000,517000,-1,TRUE
21846,12/7/09,639990,7853380640,Single Family,12/1/09,350600,0.805606618,794420,1,5531,3270,0,3.5,5,10,2010,0,0,218000,537000,-1,TRUE
21847,12/19/12,550000,7853390070,Single Family,12/1/12,339400,0.779871324,705245,1,9713,2950,0,3.5,4,9,2012,0,0,207000,438000,-1,TRUE
21848,8/29/12,569262,7853390100,Single Family,8/1/12,327500,0.752527574,756467,1,6110,3380,0,4.25,5,9,2012,0,0,207000,489000,-1,TRUE
21849,9/24/12,541242,7853390210,Single Family,9/1/12,329600,0.757352941,714650,1,5528,2960,0,3,4,9,2013,0,0,207000,434000,-1,TRUE
21850,12/13/12,550395,7853390240,Single Family,12/1/12,339400,0.779871324,705751,1,6798,2960,0,3.25,4,9,2013,0,0,196000,434000,-1,TRUE
21851,2/26/13,566310,7853390260,Single Family,2/1/13,347000,0.797334559,710254,1,5741,3220,0,3.5,4,9,2013,0,0,196000,467000,-1,TRUE
21852,3/16/12,414990,7853400020,Single Family,3/1/12,313600,0.720588235,575904,1,4382,2540,0,2,3,8,2012,0,0,207000,327000,-1,TRUE
21853,1/4/13,434595,7853400090,Single Family,1/1/13,342800,0.787683824,551738,1,4349,2540,0,2.5,3,8,2012,0,0,207000,340000,-1,TRUE
21854,8/1/12,427609,7853400130,Single Family,8/1/12,327500,0.752527574,568230,1,3804,2540,0,2.5,3,8,2012,0,0,196000,339000,-1,TRUE
21855,6/4/14,610000,7853400250,Single Family,6/1/14,400200,0.919577206,663348,1,5260,2910,0,3.5,4,9,2012,0,0,196000,437000,-1,FALSE
21856,9/24/13,605086,7853400310,Single Family,9/1/13,377500,0.867417279,697572,1,6023,3210,0,4,4,9,2013,0,0,196000,468000,-1,TRUE
21857,2/27/13,448148,7853410170,Single Family,2/1/13,347000,0.797334559,562058,1,6537,2490,0,2.5,4,8,2013,0,0,196000,330000,-1,TRUE
21858,3/20/13,476981,7853410250,Single Family,3/1/13,351600,0.807904412,590393,1,4999,2490,0,2.5,4,8,2013,0,0,207000,329000,-1,TRUE
21859,10/3/14,594866,7853420110,Single Family,10/1/14,407400,0.936121324,635458,1,6000,2780,0,3,3,9,2013,0,0,196000,409000,-1,FALSE
21860,12/18/13,507000,7853420120,Single Family,12/1/13,385000,0.884650735,573108,1,6092,2370,0,2.5,3,9,2013,0,0,196000,365000,-1,TRUE
21861,12/4/13,575000,7853420160,Single Family,12/1/13,385000,0.884650735,649974,1,10354,2980,0,2.75,5,9,2013,0,0,196000,429000,-1,TRUE
21862,2/21/14,509893,7853420370,Single Family,2/1/14,389800,0.895680147,569280,1,5027,2310,0,2.5,4,9,2014,0,0,196000,355000,-1,TRUE
21863,5/16/13,524825,7853420450,Single Family,5/1/13,360700,0.828814338,633224,1,4945,2500,0,2.5,4,9,2013,0,0,196000,381000,-1,TRUE
21864,8/13/14,512875,7853430390,Single Family,8/1/14,403500,0.927159926,553168,1,6018,2660,0,2.5,4,9,2014,0,0,196000,390000,98065,TRUE
21865,10/24/06,800000,7855000325,Single Family,10/1/06,418300,0.961167279,832321,1,10757,3080,0,3,4,8,1961,0,0,544000,482000,98006,FALSE
21866,5/10/06,1198888,7855400440,Single Family,5/1/06,400600,0.920496324,1302436,1,8282,3440,1600,2.5,5,9,1963,0,0,668000,418000,98006,FALSE
21867,5/7/10,835000,7855400690,Single Family,5/1/10,347800,0.799172794,1044830,2,11325,2490,0,2.25,3,10,1962,0,0,632000,438000,98006,FALSE
21868,8/2/06,710500,7855600250,Single Family,8/1/06,411100,0.944623162,752152,1,9317,1670,0,2.25,3,8,1961,0,0,447000,225000,98006,FALSE
21869,10/10/06,635000,7855600470,Single Family,10/1/06,418300,0.961167279,660655,1,10800,2960,1200,2.25,4,8,1970,0,0,399000,365000,98006,FALSE
21870,11/4/09,685000,7855600520,Single Family,11/1/09,350900,0.806295956,849564,1,8990,2590,1200,2.5,4,8,1961,0,0,475000,372000,98006,FALSE
21871,2/22/06,792950,7855800280,Single Family,2/1/06,387600,0.890625,890330,1,8607,2560,1100,2.5,4,8,1969,0,0,501000,357000,98006,FALSE
21872,5/30/06,670000,7855801280,Single Family,5/1/06,400600,0.920496324,727868,1,10116,2990,1400,2.5,5,8,1972,0,0,420000,345000,98006,FALSE
21873,7/30/10,954000,7855801610,Single Family,7/1/10,342800,0.787683824,1211146,1,8684,3190,1510,2.5,4,9,1967,0,0,564000,454000,98006,FALSE
21874,6/27/14,1619999,7856400240,Single Family,6/1/14,400200,0.919577206,1761678,1,9750,3900,1380,3,4,10,1972,0,0,653000,717000,98006,FALSE
21875,7/2/14,1411600,7856400300,Single Family,7/1/14,402000,0.923713235,1528180,1,9400,3180,570,2.5,2,10,1985,0,0,668000,630000,98006,FALSE
21876,7/29/14,1100000,7856400410,Single Family,7/1/14,402000,0.923713235,1190846,1,8540,3310,1650,2.25,4,9,1973,0,0,620000,387000,98006,FALSE
21877,9/28/06,1350000,7856400500,Single Family,9/1/06,414800,0.953125,1416393,1,9900,3970,1960,2.75,5,9,1973,0,0,680000,605000,98006,FALSE
21878,3/25/09,1194500,7856400500,Single Family,3/1/09,369800,0.849724265,1405750,1,9900,3970,1960,2.75,5,9,1973,0,0,680000,605000,98006,FALSE
21879,4/25/06,1400000,7856410140,Single Family,4/1/06,396500,0.911075368,1536646,1,10960,4230,0,3.25,5,9,2004,0,0,544000,719000,98006,FALSE
21880,11/22/06,1060000,7856410150,Single Family,11/1/06,421200,0.967830882,1095233,1,9050,2680,1240,2.5,3,9,1976,0,0,571000,351000,98006,FALSE
21881,11/15/11,705000,7856410290,Single Family,11/1/11,312200,0.717371324,982755,1,13200,2420,0,2.25,3,10,1971,0,0,564000,433000,98006,FALSE
21882,8/23/11,1540000,7856500040,Single Family,8/1/11,312700,0.718520221,2143294,1,9794,4120,1600,3.25,4,12,1990,0,0,695000,873000,98006,FALSE
21883,5/14/12,735000,7856500110,Single Family,5/1/12,318000,0.730698529,1005887,1,10500,2390,0,2.5,3,9,1978,0,0,399000,429000,98006,FALSE
21884,12/1/09,569000,7856560100,Single Family,12/1/09,350600,0.805606618,706300,1,8900,2290,0,2.25,4,8,1979,0,0,372000,340000,98006,FALSE
21885,6/26/12,640000,7856560100,Single Family,6/1/12,322000,0.739889706,864994,1,8900,2290,0,2.25,4,8,1979,0,0,372000,340000,98006,FALSE
21886,5/25/06,569000,7856570140,Single Family,5/1/06,400600,0.920496324,618145,1,15512,2240,0,2.25,4,9,1980,0,0,384000,378000,98006,FALSE
21887,7/27/06,1000000,7856600080,Single Family,7/1/06,407700,0.936810662,1067452,1,8925,3620,1780,3,5,9,1968,0,0,620000,522000,98006,FALSE
21888,2/17/10,840000,7856600170,Single Family,2/1/10,350900,0.806295956,1041801,1,10100,2110,0,2.5,4,8,1968,2005,0,481000,380000,98006,FALSE
21889,6/25/07,875000,7856600190,Single Family,6/1/07,433200,0.995404412,879040,1,9700,2770,0,1.75,5,8,1968,0,0,399000,319000,98006,FALSE
21890,6/29/11,712100,7856600480,Single Family,6/1/11,315500,0.724954044,982269,1,10000,3420,1460,2.5,5,8,1969,0,0,399000,464000,98006,FALSE
21891,5/24/06,786500,7856600590,Single Family,5/1/06,400600,0.920496324,854430,1,11600,3180,0,2.75,5,8,1968,0,0,399000,464000,98006,FALSE
21892,7/26/10,710000,7856600900,Single Family,7/1/10,342800,0.787683824,901377,1,9800,2810,1100,2.5,4,8,1973,0,0,399000,345000,98006,FALSE
21893,9/13/07,517000,7856601020,Single Family,9/1/07,433500,0.99609375,519027,1,8925,1850,0,2,3,8,1970,0,0,399000,276000,98006,FALSE
21894,8/1/07,799000,7856601110,Single Family,8/1/07,434600,0.998621324,800103,1,9100,3360,1600,2.75,4,8,1973,0,0,399000,382000,98006,FALSE
21895,5/8/13,680000,7856601230,Single Family,5/1/13,360700,0.828814338,820449,1,10500,1790,0,1.75,4,8,1971,0,0,412000,288000,98006,FALSE
21896,8/27/07,735000,7856610480,Single Family,8/1/07,434600,0.998621324,736015,1,8800,2380,690,2.25,4,8,1976,0,0,399000,327000,98006,FALSE
21897,7/26/06,938282,7856640150,Single Family,7/1/06,407700,0.936810662,1001571,1,24550,2930,0,2.5,4,10,1986,0,0,399000,557000,98006,FALSE
21898,1/22/07,755000,7856640170,Single Family,1/1/07,425600,0.977941176,772030,1,25150,3420,1670,2.5,3,10,1987,0,1,384000,543000,98006,FALSE
21899,7/30/07,1070000,7856660110,Single Family,7/1/07,434200,0.997702206,1072464,1,13874,3320,1350,2.25,4,9,1977,0,0,647000,393000,98006,FALSE
21900,8/16/07,565000,7856700040,Single Family,8/1/07,434600,0.998621324,565780,1,9200,1800,0,2.5,3,8,1977,0,0,372000,260000,98006,FALSE
21901,8/15/08,555000,7856700060,Single Family,8/1/08,397900,0.914292279,607027,1,8600,2820,1390,2.5,6,8,1967,0,0,372000,414000,98006,FALSE
21902,4/4/11,480000,7856700410,Single Family,4/1/11,318700,0.732306985,655463,1,9800,1660,0,1.75,3,8,1967,0,0,372000,240000,98006,FALSE
21903,10/2/07,576000,7856700440,Single Family,10/1/07,431300,0.991038603,581208,1,8300,1720,0,2.25,3,8,1967,0,0,372000,246000,98006,FALSE
21904,2/8/07,639000,7856700740,Single Family,2/1/07,427800,0.982996324,650053,1,9900,2420,920,2.75,5,8,1972,0,0,384000,289000,98006,FALSE
21905,12/5/06,273000,7857000716,Single Family,12/1/06,423400,0.972886029,280608,1,5182,1800,900,1,2,6,1942,0,1,100000,162000,98108,FALSE
21906,4/4/07,305000,7857000940,Single Family,4/1/07,430900,0.990119485,308044,1,5480,830,0,1,2,6,1953,0,0,105000,108000,98108,FALSE
21907,3/28/06,389950,7857001120,Single Family,3/1/06,392100,0.900965074,432814,1,5000,2080,930,2.25,4,7,1967,0,0,105000,342000,98118,FALSE
21908,6/21/10,280000,7857001801,Single Family,6/1/10,345800,0.794577206,352389,1,7840,1860,700,1.75,4,7,1966,0,0,117000,200000,98108,FALSE
21909,11/1/06,375000,7857002016,Single Family,11/1/06,421200,0.967830882,387464,3,7649,2760,1390,1.5,4,7,1962,0,0,117000,232000,98108,FALSE
21910,4/12/06,385000,7857002020,Single Family,4/1/06,396500,0.911075368,422578,1,8890,2500,1250,3,5,7,1965,2013,0,121000,358000,98108,FALSE
21911,5/16/12,225000,7857003205,Single Family,5/1/12,318000,0.730698529,307925,1,3205,2350,510,3.25,5,7,2001,0,3,81000,300000,98108,FALSE
21912,3/27/07,440000,7857003283,Single Family,3/1/07,429600,0.987132353,445736,1,5008,1690,0,3,4,7,1997,0,1,100000,195000,98108,FALSE
21913,2/7/06,264950,7857003350,Single Family,2/1/06,387600,0.890625,297488,1,6028,890,0,1,2,6,1946,0,0,104000,177000,98108,FALSE
21914,11/20/08,214000,7857003635,Single Family,11/1/08,385800,0.886488971,241402,1,9072,590,0,1,1,6,1945,0,0,124000,74000,98108,FALSE
21915,7/31/07,390000,7857004205,Single Family,7/1/07,434200,0.997702206,390898,1,4913,2210,920,2.25,4,7,1929,0,2,93000,247000,98108,FALSE
21916,5/13/06,305000,7857004235,Single Family,5/1/06,400600,0.920496324,331343,1,6650,1120,150,1,3,6,1930,0,0,112000,198000,98108,FALSE
21917,5/8/07,430000,7858600060,Single Family,5/1/07,432100,0.992876838,433085,1,9727,2190,1030,2,4,7,1956,0,0,98000,174000,98178,FALSE
21918,7/24/07,880800,7859700020,Single Family,7/1/07,434200,0.997702206,882829,1,5400,3090,0,3.5,4,9,2007,0,0,291000,667000,-1,TRUE
21919,4/22/08,890000,7859700020,Single Family,4/1/08,411700,0.946001838,940802,1,5400,3090,0,3.5,4,9,2007,0,0,291000,667000,-1,FALSE
